설치장소명,종류,경도,위도
매봉터널사거리 교통섬 (개포한신아파트 방향 상가동 앞),그늘막(고정형),127.0488972,37.4868895
이디야커피전문점앞 교통섬,그늘막(고정형),127.0430395,37.4824238
영동4교 교차로앞 교통섬,그늘막(고정형),127.0544907,37.4897104
세브란스병원사거리 단비소공원앞,그늘막(고정형),127.0472147,37.4939231
도곡렉슬아파트 후문입구,그늘막(고정형),127.0505473,37.4935415
래미안 도곡카운티 정문 앞,그늘막(고정형),127.0439459,37.493255
상가동,그늘막(고정형),127.054174,37.4845146
,그늘막(고정형),127.0714248,37.4913769
,그늘막(고정형),127.0666541,37.4889596
,그늘막(고정형),127.0653139,37.4882785
,그늘막(고정형),127.0660782,37.4797385
,그늘막(고정형),127.0626272,37.4802905
,그늘막(고정형),127.0660782,37.4797385
대모산입구역 5번출구 앞,그늘막(고정형),127.0828672,37.4880579
공무원연금매장 교통섬,그늘막(고정형),127.0745553,37.4890318
401동,그늘막(고정형),127.0713384,37.4855599
,그늘막(고정형),127.0766725,37.4906038
,그늘막(스마트형),127.0580194,37.4859589
개포자이 프레지던스 입구 앞,그늘막(고정형),127.0713384,37.4855599
개포자이 프레지던스 상가 앞 교통섬,그늘막(고정형),127.0739921,37.4887607
개포상록스타힐스 앞,그늘막(고정형),127.0761321,37.4882205
구룡초교 사거리 쌍용아파트 앞,그늘막(고정형),127.0532431,37.4811252
NH농협 개포동지점 앞(포이사거리),그늘막(고정형),127.044878,37.4785227
구룡초교사거리 서남단( 개포래미안포레스트 101동 앞),그늘막(고정형),127.0546043,37.4764015
구룡사 앞 삼거리 교통섬,그늘막(고정형),127.0510158,37.4719238
논현로 30 (국악고교 앞 사거리),그늘막(고정형),127.0490852,37.473743
개포로 202(카페 더 벨라) 앞(포이사거리),그늘막(고정형),127.0449892,37.4781644
,그늘막(고정형),127.0519292,37.4807968
세곡리엔파크(2단지) 사거리 횡단보도,그늘막(고정형),127.101435,37.4646263
강남리더스프라자 앞 횡단보도,그늘막(고정형),127.1011914,37.4657816
강남엘에이치1단지 110동 앞,그늘막(고정형),127.1028698,37.4667904
자곡사거리 분양홍보관 앞,그늘막(고정형),127.1059077,37.4748409
윗반마을 사거리,그늘막(고정형),127.1092204,37.466456
아랫반마을 사거리,그늘막(고정형),127.1073088,37.4639996
대왕파출소 사거리,그늘막(고정형),127.107375,37.4651386
헌릉로624(성남방향),그늘막(고정형),127.1101128,37.4645808
412동 코너,그늘막(고정형),127.1036631,37.4720001
상가동(cu앞),그늘막(고정형),127.1014323,37.4746612
308동(세곡중학교 맞은편),그늘막(고정형),127.0908579,37.4707699
세명초등학교 삼거리 횡단보도 앞,그늘막(고정형),127.0886878,37.4712792
숯내교차로 횡단보도 앞,그늘막(고정형),127.1142444,37.4783423
자곡초등학교  사거리 (한옥마을 도서관 앞),그늘막(고정형),127.0993993,37.4735273
자곡초등학교 사거리 주변,그늘막(고정형),127.0995052,37.4746794
801동앞 횡단보도,그늘막(고정형),127.100775,37.4723186
한양수자인 동문쪽,그늘막(고정형),127.1143036,37.4778055
201동 정문앞,그늘막(고정형),127.0929671,37.4667789
109동 앞,그늘막(고정형),127.0947821,37.4681089
자곡사거리 남동쪽 홍보관 앞,그늘막(고정형),127.1065521,37.475363
상가 앞,그늘막(고정형),127.0940867,37.4741294
율현공원 삼거리(공원쪽),그늘막(고정형),127.116882,37.4740889
율현공원 삼거리,그늘막(고정형),127.1164958,37.473998
더스마티움 앞,그늘막(고정형),127.1056232,37.4757364
브랑제리쉐종앞 횡단보도,그늘막(고정형),127.0965093,37.4721173
못골어린이공원,그늘막(고정형),127.0965093,37.4721173
자곡초등학교사거리 횡단보도,그늘막(고정형),127.0996175,37.472101
율현초등학교 삼거리 교통섬,그늘막(고정형),127.0988501,37.4694357
율현초등학교 삼거리 방죽소공원,그늘막(고정형),127.0988501,37.4694357
경비실앞 횡단보도,그늘막(고정형),127.1014323,37.4746612
르노삼성 건너편(횡단보도),그늘막(고정형),127.1120705,37.4708103
르노삼성 건너편(횡단보도),그늘막(고정형),127.1120705,37.4708103
르노삼성 건너편,그늘막(고정형),127.1120705,37.4708103
율현초등학교 교통섬(래미안포레쪽),그늘막(고정형),127.0988501,37.4694357
세곡동주민센터 앞 횡단보도,그늘막(고정형),127.1077393,37.4690408
세곡동주민센터 건너편 횡단보도,그늘막(고정형),127.1083425,37.4693009
래미안포레 서브 정문 교통섬 앞 횡단보도,그늘막(고정형),127.110765,37.4651546
밤고개로  254 앞,그늘막(고정형),127.1070549,37.4715686
세곡동 디아크리온 강남 아파트 앞,그늘막(고정형),127.1100175,37.4771328
세곡동 디아크리온 강남 아파트 앞 맞은편,그늘막(고정형),127.1086052,37.4766849
LH e편한세상 1단지아파트 정문 앞,그늘막(고정형),127.0992598,37.4670104
일원1동 주민센터 앞 교차로,그늘막(고정형),127.0877663,37.4906767
대왕중학교 교차로(까치마을),그늘막(고정형),127.0876186,37.4847337
대왕중학교 교차로(대왕중),그늘막(고정형),127.0873945,37.4831335
일원역 교차로(삼성생명 빌딩),그늘막(고정형),127.0844516,37.4840007
푸른마을(아) 상가,그늘막(고정형),127.0808707,37.4838689
,그늘막(스마트형),127.0943907,37.4842712
,그늘막(스마트형),127.0942831,37.4840109
일원에코파크 앞 횡단보도,그늘막(고정형),127.0865065,37.4954211
대청역 3번출구 횡단보도 앞,그늘막(고정형),127.0807538,37.4931224
일원1동 주민센터 앞,그늘막(고정형),127.0880146,37.4918934
가락공판장 사거리,그늘막(고정형),127.0802982,37.4909079
"대모산역 3,4번 출구 사이",그늘막(고정형),127.0728523,37.4916343
석탑프라자 사거리,그늘막(고정형),127.0756284,37.4926936
영희초교사거리(디에이치포레센트),그늘막(고정형),127.0803142,37.4902887
대청역 2번출구 앞,그늘막(고정형),127.079616,37.4943476
수서역 1-1번 출구 앞 횡단보도 앞,그늘막(고정형),127.0985554,37.4859937
삼익아파트 후문(버스 23-402) 주변 횡단보도,그늘막(고정형),127.1005798,37.4882573
수서역공영주차장(수서역KT수서지점 버스정류장),그늘막(고정형),127.0999261,37.4879275
수서역 6번 출구 버스정류장,그늘막(고정형),127.1031223,37.4858871
SRT역 앞 횡단보도,그늘막(고정형),127.1042207,37.4847275
,그늘막(고정형),127.1018486,37.4880163
수서역 6번출구 앞 횡단보도,그늘막(스마트형),127.1005798,37.4882573
횡단보도 앞,그늘막(고정형),127.1224701,37.5369467
풍납동 우체국 앞 횡단보도,그늘막(고정형),127.121136,37.533417
풍납사거리 현대아파트 방면,그늘막(고정형),127.1191255,37.5285876
올림픽대로 남단사거리 (풍납중학교 앞),그늘막(고정형),127.1162397,37.5253849
올림픽대로 남단사거리 (극동아파트 앞),그늘막(고정형),127.1156721,37.5264327
앞 횡단보도,그늘막(고정형),127.1189025,37.529386
앞 횡단보도,그늘막(고정형),127.1183746,37.5280542
영파여고사거리,그늘막(고정형),127.1201931,37.5324827
하이마트(강동구청) 앞,그늘막(고정형),127.120144,37.5306623
횡단보도,그늘막(고정형),127.1434036,37.4906384
체육문화회관 앞,그늘막(고정형),127.1428401,37.4906831
거여동사거리 (거여동 23-32),그늘막(고정형),127.1431856,37.4939178
거여역 2번출구 교통섬,그늘막(고정형),127.144322,37.4937471
횡단보도 앞,그늘막(고정형),127.1423528,37.494357
앞 횡단보도,그늘막(고정형),127.1450282,37.4958529
오금동 160번지 건너편 고가 밑 횡단보도,그늘막(고정형),127.1401045,37.4955511
횡단보도,그늘막(고정형),127.1500659,37.4954043
횡단보도,그늘막(고정형),127.1449912,37.4897279
횡단보도,그늘막(고정형),127.1449912,37.4897279
횡단보도,그늘막(고정형),127.1486817,37.4963134
횡단보도,그늘막(고정형),127.1497908,37.4954194
횡단보도,그늘막(고정형),127.1457176,37.4954118
횡단보도,그늘막(고정형),127.1474271,37.4937208
거여역사거리 6번출구 행복한약국,그늘막(고정형),127.1443807,37.4926443
"거여역 3번, 4번출구 사이",그늘막(고정형),127.1448729,37.4932054
마천사거리 앞 교통섬,그늘막(고정형),127.146616,37.4974788
,그늘막(고정형),127.143777,37.4902613
행복한교회 앞,그늘막(고정형),127.1559543,37.4984656
앞 교통섬,그늘막(고정형),127.1543983,37.4972238
횡단보도,그늘막(고정형),127.1509478,37.5002257
앞 교통섬,그늘막(고정형),127.1482866,37.5010813
앞 교통섬,그늘막(고정형),127.1487603,37.5017453
방면,그늘막(고정형),127.1468742,37.4979769
,그늘막(고정형),127.1463172,37.4983493
방이역 4 번출구,그늘막(고정형),127.1256794,37.508964
이디야커피 앞,그늘막(고정형),127.1226568,37.506137
최선어학원 앞,그늘막(고정형),127.1233823,37.5100584
앞 교통섬,그늘막(고정형),127.1268534,37.5117697
현대자동차 카센터 앞,그늘막(고정형),127.1150663,37.5143536
송파나루역 3번출구,그늘막(고정형),127.1127199,37.5104692
,그늘막(고정형),127.1074583,37.5153973
임마누엘교회 앞,그늘막(고정형),127.1149841,37.5162718
한성백제역 3번출구,그늘막(고정형),127.1163348,37.5157935
송파나루역 2번출구,그늘막(고정형),127.1121008,37.510753
횡단보도,그늘막(고정형),127.1208596,37.5153979
송파구 올림픽공원 사거리 교통섬,그늘막(고정형),127.1163977,37.5173698
올림픽공원 2번출구,그늘막(고정형),127.1322182,37.5158257
보성고등학교 앞,그늘막(고정형),127.134583,37.5197609
송파구 올림픽공원 평화의 문 앞,그늘막(고정형),127.1176436,37.516224
강동대로 둔촌사거리 교통섬,그늘막(고정형),127.1311678,37.5195984
교통섬,그늘막(고정형),127.128974,37.5121498
올림픽공원역 횡단보도,그늘막(고정형),127.1303994,37.5165559
한체대 정문,그늘막(고정형),127.1311678,37.5195984
올림픽회관1문 바라보고 우측,그늘막(고정형),127.1161652,37.5210311
올림픽공원 남2문 앞,그늘막(고정형),127.1260441,37.5170192
보인고등학교 앞 횡단보도,그늘막(고정형),127.1382158,37.496774
상성공인중개사 앞,그늘막(고정형),127.1390597,37.4964531
오금성요셉성당 앞,그늘막(고정형),127.140378,37.49787
삼익가구 앞,그늘막(고정형),127.1387598,37.5035334
티월드 앞,그늘막(고정형),127.1376894,37.5037048
가락상아아파트 3동 앞(개롱역 교차로),그늘막(고정형),127.1353379,37.498554
서울곰두리체육센터 앞,그늘막(고정형),127.1321882,37.5020129
올림픽공원 사거리 교통섬,그늘막(고정형),127.1283976,37.5110772
오금역 1번출구 앞,그늘막(고정형),127.1278554,37.5026344
방이역 1번출구 앞,그늘막(고정형),127.1272245,37.5102195
교통섬,그늘막(고정형),127.1334023,37.5090774
롯데리아 앞,그늘막(고정형),127.1379588,37.5034015
오금동 151-4 맞은편,그늘막(고정형),127.1362109,37.5011986
,그늘막(고정형),127.1322022,37.5057915
송파구 오금동 80-9 건너편(오금공원 앞),그늘막(고정형),127.1322022,37.5057915
호반아파트측,그늘막(고정형),127.1401507,37.5050164
신축현장,그늘막(고정형),127.1388191,37.5027066
횡단보도,그늘막(고정형),127.110266,37.5079541
송파1동주민센터,그늘막(고정형),127.1081306,37.5055895
송파초교 횡단보도,그늘막(고정형),127.1109926,37.508283
송파나루역 1번출구,그늘막(고정형),127.1117326,37.5101851
송파사거리(스타벅스),그늘막(고정형),127.1103653,37.5022575
석촌호수사거리 (LG베스트샵),그늘막(고정형),127.1045239,37.5087663
방이삼거리 주변,그늘막(고정형),127.1081893,37.511549
,그늘막(고정형),127.1089328,37.5067304
" 송파구 석촌역사거리 1,2번출구 앞 교통섬",그늘막(고정형),127.1073528,37.505782
" 석촌역사거리 3,4번 출구 앞",그늘막(고정형),127.1080527,37.5049301
송파나루역 4번출구,그늘막(고정형),127.1124636,37.5098271
송파2동 주민센터 건너편,그늘막(고정형),127.1183349,37.5021959
스터디카페앞,그늘막(고정형),127.1172321,37.5025607
송파역마에스트로아파트 방면 교통섬,그늘막(고정형),127.1154049,37.4989294
,그늘막(고정형),127.1117225,37.5006952
,그늘막(고정형),127.1106794,37.5019314
송파2동 주민센터 앞,그늘막(고정형),127.1167223,37.502334
횡단보도,그늘막(고정형),127.1213083,37.504216
교통섬,그늘막(고정형),127.097408,37.4977549
송파대로 473,그늘막(고정형),127.1039005,37.5082389
,그늘막(고정형),127.1095388,37.5019394
"석촌역 7,8번 출구 앞 교통섬",그늘막(고정형),127.106352,37.5052275
" 송파구 석촌역사거리 5,6번 출구 앞 교통섬",그늘막(고정형),127.1071244,37.5046773
석촌고분역 3번 출구,그늘막(고정형),127.0972481,37.5021349
광양불고기 앞 백제고분로 357,그늘막(고정형),127.105492,37.504861
코너호텔,그늘막(고정형),127.1097591,37.5016366
석촌호수 서호사거리,그늘막(고정형),127.0975095,37.5061939
송파농협 가락지점 앞,그늘막(고정형),127.111183,37.5002971
삼전역 3번출구 방면(삼전동 28-4),그늘막(고정형),127.0880348,37.5039324
삼전역 3번출구 방면(삼전동 28-4),그늘막(고정형),127.0880348,37.5039324
교통섬,그늘막(고정형),127.0964679,37.4973988
송파구 삼전역 3번출구 앞,그늘막(고정형),127.0883018,37.5039523
석촌고분역 1번 출구,그늘막(고정형),127.0965992,37.5027126
석촌호수 서호사거리 (군산오징어),그늘막(고정형),127.0970085,37.5063402
석촌고분역 4번출구,그늘막(고정형),127.0964942,37.5021974
안경하우스 앞,그늘막(고정형),127.0951432,37.5027751
,그늘막(고정형),127.0950128,37.5022802
석촌고분역 4번출구,그늘막(고정형),127.0964942,37.5021974
삼전동 주민센터 앞,그늘막(고정형),127.092549,37.502773
삼전역 2번출구 앞,그늘막(고정형),127.0885887,37.5044937
더건강약국앞,그늘막(고정형),127.1257942,37.499355
경찰병원,그늘막(고정형),127.1234827,37.4962469
앞 교통섬,그늘막(고정형),127.1162893,37.4978923
" 송파구 가락시장역 5,6번 출구 사이 교통섬",그늘막(고정형),127.1209465,37.4923035
앞 교통섬,그늘막(고정형),127.1217362,37.4896789
,그늘막(고정형),127.1205993,37.4984784
문정동 현대아파트 사거리,그늘막(고정형),127.1255132,37.4918787
헬리오시티방면,그늘막(고정형),127.1072723,37.4957129
