대명칭,경도,위도
백석공중화장실,126.8635171,37.55262607
목2지구대,126.8623777,37.54451023
양평주유소화장실,126.8934313,37.53101934
양천소방서,126.8724136,37.53017074
신흥충전소화장실,126.8264888,37.53911022
신길3동주민센터,126.9078011,37.50735308
서호커피숍화장실,127.1001673,37.50708465
신길4동지하주차장,126.9116276,37.50712032
잠실공원화장실,127.0831759,37.50550276
신길4동주민센터,126.9112861,37.50845716
가락공원관리동화장실,127.1242542,37.49891832
성산대교주유소화장실,126.9093533,37.56424214
여의도동사무소,126.9344771,37.51770622
성산주유소화장실,126.9099395,37.56742889
월곡덩주민센터,127.0466381,37.61475822
성북역주유소화장실,127.0599301,37.62573806
종암2차치안센터,127.0351017,37.59818003
월계주유소화장실,127.0506046,37.62444341
마천1동주민센터,127.149994,37.49599664
하계공중화장실,127.06902,37.63220038
종암경찰서,127.0322195,37.60236077
불암주유소화장실,127.0772171,37.65131688
잠실본동주민센터,127.084333,37.50615374
백합공중화장실,127.069615,37.64830799
문정2동주민센터,127.1109294,37.48989807
서울시남부건설관리사업소,126.8977891,37.49374114
응봉산공중화장실,127.0296312,37.54809276
대림3동주민자치센터,126.8980564,37.49829611
동부수도사업소,127.0355054,37.55927705
한신주유소화장실,127.071947,37.62694262
성북파출소,126.9984702,37.59326467
청학충전소화장실,127.0440592,37.62828612
서울지방법원남부지원,126.8639826,37.52216215
일원까치공원화장실,127.0882175,37.49209819
서대문경찰서,126.966841,37.56482241
대모산자연공원1화장실,127.0735581,37.47846419
신월제7동주민센터,126.83474,37.52187515
문화예술공원1화장실,127.0311235,37.46827223
양지주유소화장실,126.9486688,37.54203207
장위지구대,127.0514511,37.61000809
배꽃나라주유소화장실,127.0804796,37.61958185
영등포구민체육선터,126.9063437,37.50057215
가락공원족구장화장실,127.1239573,37.49778545
두댐이공원화장실,127.1322526,37.49031036
연희동우체국,126.9316178,37.56959022
거여공원화장실,127.1416904,37.49684348
여의도우채국,126.9262777,37.52231997
지중해주유소화장실,126.9171802,37.55977151
삼미서부주유소화장실,126.9191132,37.56769341
영등포우채국,126.9061006,37.51653641
연희현대주유소화장실,126.9331252,37.57015581
안양천대륭테크노타운화장실,126.8836122,37.46835883
돈암2동주민센터,127.0104052,37.59804889
국제가스충전소화장실,127.021874,37.63426094
서울출입국관리사무소,126.8695455,37.51915895
용마폭포공원2화장실,127.0892432,37.57397515
한국방송대학교서울제2지역학습관,126.8959905,37.50167034
쌈지마당공중화장실,127.0175746,37.55404027
도림동주민자치센터,126.896034,37.50948913
금호산공중화장실,127.0175746,37.55404027
구로세무서,126.8994831,37.51361979
서울근로자복지관,126.9128399,37.51732575
연세주유소화장실,126.9360528,37.57348013
영등포본동사무소,126.9093473,37.51468905
삼보주유소화장실,126.9299758,37.56496777
해양가스충전소화장실,127.0837219,37.53455801
서울특별시남부교육청,126.907719,37.52620083
한양충전소화장실,127.0765455,37.56484971
서울주유소화장실,127.049758,37.67906894
동소문동우체국,127.0074015,37.589655
영신주유소화장실,127.0354367,37.66229758
정릉우체국,127.0115513,37.60569848
한산주유소화장실,127.0364636,37.66304125
성북우체국,127.0293584,37.6072951
기린충전소화장실,126.8992309,37.5361724
신월종합사회복지관,126.8479947,37.51874022
서울와사공업충전소화장실,127.0245935,37.63629064
신월1동청소년독서실,126.8322626,37.53204514
여의도우체국,126.9262707,37.52232274
까치고개주유소화장실,126.9953674,37.47389057
이촌2동사무소,126.9546824,37.52629516
서초주유소화장실,126.9987402,37.48056387
이촌119안전센터,126.9534379,37.53003967
반포주유소화장실,126.9857776,37.49858006
장위3치안센터,127.0541054,37.61941633
도봉산입구공중화장실,127.040677,37.68764688
왕십리지구대,127.0326789,37.56667265
신구로주유소화장실,126.8924735,37.4974946
한양지구대,127.0417996,37.56029632
동아주유소화장실,126.8931174,37.49086322
금호지구대,127.021066,37.54763611
신성주유소화장실,126.8823614,37.49523695
성동구청,127.0370349,37.56341196
용왕산공원B화장실,126.8457851,37.51424265
금호3가동주민자치센터,127.0198275,37.549573
국화공중화장실,127.0759853,37.63693644
반포제4동사무소,126.9955053,37.49869669
목2동공중화장실,126.8820481,37.54517457
중랑천장안교무인자동화장실,127.079162,37.57759739
한국전력공사영등포지점,126.8927844,37.52034541
정릉2호공중화장실,127.0064089,37.62067339
세지충전소화장실,126.8886208,37.51750201
신월청소년독서실,126.8356196,37.51906005
양평동충전소화장실,126.8910577,37.52807786
목동공원화장실,126.8799884,37.54647826
성동구보건소분소,127.0240636,37.55300325
신정3호공중화장실,126.8538182,37.51866289
오복주유소화장실,127.0475743,37.66233336
종암우체국,127.0358409,37.59602348
신중계주유소화장실,127.0496878,37.66171159
석관동우체국,127.052456,37.60876351
삼원주유소화장실,127.0632253,37.59013668
충정로우체국,126.9660063,37.56588973
예지공원화장실,127.0731912,37.49198374
가좌지구대,126.9240577,37.57605135
용강주유소화장실,126.9388331,37.54297647
영2치안센터,126.9121398,37.51932576
서강주유소화장실,126.928501,37.5474162
영등포2동자치센터,126.9106913,37.52038536
두꺼비주유소화장실,126.9250085,37.56603794
영등포경찰서중앙수사대,126.9075341,37.51801241
목동청소년회관,126.8755057,37.53073532
대흥가스충전소화장실,126.8321703,37.53097437
강서교육청,126.8294053,37.54156301
영등포소방서,126.9222096,37.51043971
송파나루동호화장실,127.1045695,37.51212593
한국철도공사신길역,126.9162953,37.51716644
명일주유소화장실,127.1440923,37.5544854
여의공원지구대,126.9269427,37.52975854
동서울주유소화장실,127.1702443,37.54517896
도봉주유소화장실,127.0457294,37.6843542
성북세무소,127.0109209,37.58802708
현대주유소화장실,127.0441036,37.67443566
돈암동우체국,127.015705,37.59021696
목3동주민센터,126.8644697,37.54474204
관악산1화장실,126.9461979,37.45891399
신월제6동주민센터,126.8437043,37.51610378
관악산2화장실,126.9471745,37.45507543
벼룩시장공중화장실,127.0337361,37.48380132
신길종합사회복지관,126.9214394,37.51118441
수락산공중화장실,127.0572177,37.68032627
선천주유소화장실,126.983327,37.49495314
후암동주민센터,126.9781718,37.54871119
왕림주유소화장실,126.9832837,37.49281789
후암119안전센터,126.9776884,37.54902099
장안동가스충전소화장실,127.0587893,37.56299394
영등포경찰서,126.9011927,37.52598706
장안엘피지충전소화장실,127.067199,37.57618871
당산1동주민자치센터,126.8973535,37.52502423
홍릉가스충전소화장실,127.0412328,37.59103669
영등포구청,126.8961488,37.52640208
한전영등포변전소,126.8943866,37.51969679
우이동공중화장실,127.0133849,37.66243612
노동부중앙고용정보관리사,126.8901603,37.51738842
목련공원화장실,127.1391816,37.49897955
홍은지구대,126.9464349,37.59523554
누에머리공원화장실,127.1424217,37.5030986
홍재유체국,126.9461128,37.5867054
방아다리주유소화장실,127.1555317,37.54601893
양평2동주민자치센터,126.8959287,37.53778321
명일동주유소화장실,127.1558606,37.55300806
강서세무서,126.8956713,37.53444273
신월제4동주민센터,126.8401158,37.52468701
흑석동주유소화장실,126.9652455,37.50793868
한강로동주민센터,126.9690734,37.52939566
골마을공중화장실,127.0740285,37.63868125
방아2동주민센터,127.1144737,37.51456075
한내공중화장실,127.0689643,37.62324945
성북일자리센터,127.0181965,37.58912715
장위동우체국,127.0554854,37.61268291
구립신월2동청소년독서실,126.8470391,37.52149631
화랑대주유소화장실,127.0807493,37.61961265
장위3치안센터,127.0533538,37.62024626
청원제일주유소화장실,126.924073,37.55751041
석관지구대,127.0633069,37.61129433
청기와주유소화장실,126.9215473,37.55565985
성북등기소,127.0193266,37.58386324
영평동우체국,126.8971262,37.53651159
둔촌주유소화장실,127.1372768,37.52930376
양평1동주민자치센터,126.8882593,37.52364027
덕마가스충전소화장실,127.0449208,37.54876006
영등포세무서,126.8926441,37.52537772
동부충전소화장실,127.052331,37.5505877
국립농산물품질관리원시험연구소,126.8945047,37.528643
장위가스화장실,127.06066,37.61331406
양평1동지구대,126.8896975,37.52271961
한마음공중화장실,126.9080638,37.55457338
반포본동사무소,126.986119,37.50049025
월드컵시범공중화장실,126.9008072,37.56544873
반포2동사무소,126.994488,37.50458361
태능솔밭주유소화장실,127.0855676,37.62588398
삼선동주민센터,127.0074767,37.58566259
동일로주유소화장실,127.0557541,37.67651242
면목5동공중화장실,127.0804079,37.58128359
문래청소년회관,126.8940144,37.51887043
묵2동공중화장실,127.0734205,37.61550696
영등포노인종합복지관,126.8901601,37.51693344
수락산주유소화장실,127.0558254,37.68662576
대한결핵협회,126.9095809,37.52767606
동서울충전소화장실,127.0594818,37.5896737
당산동우체국,126.8964476,37.52367995
송이공원화장실,127.1189117,37.50130527
서대문구청,126.9365208,37.57949426
웃말공원화장실,127.1230275,37.50233862
서대문청소년수련관,126.9384177,37.57892634
백토공원화장실,127.1325968,37.50820892
서대문구보건소,126.9362862,37.57859415
상계동주유소화장실,127.0711318,37.6583214
성북소방서,127.0317052,37.60241209
신성주유소화장실,127.0572452,37.62874952
영등포소방서,126.9039952,37.5184686
연희주유소화장실,126.9325229,37.56924484
용왕산공원C화장실,126.8457851,37.51424265
성동구보건소,127.0332351,37.5670707
길음2동주민세터,127.0272969,37.60680812
구로공단역주변화장실,126.9033032,37.4847939
신월제1동주민센터,126.8315201,37.53280062
양천우체국,126.8761651,37.53284364
청원주유소화장실,126.9132564,37.56318873
서대문자연사박물관,126.9378944,37.57678335
올림픽쉼터화장실,127.072324,37.51040365
신정제2동주민센터,126.8707188,37.51919692
문화예술공원2화장실,127.0311235,37.46827223
용두1공중화장실,127.0348371,37.57476467
문래우체국,126.8951598,37.51389919
홍릉근린공원화장실,127.0469643,37.58893431
영등포등기소,126.8990653,37.51331728
망우1동공중화장실,127.1114195,37.5988757
문래동주민자치센터,126.8995464,37.51709829
신정4동문화샌터,126.8566001,37.52597454
금성주유소화장실,126.9614325,37.49487512
양천구청,126.8664721,37.51699395
마포주유소화장실,126.9556458,37.55055689
양천보건소,126.8659228,37.51760143
대흥주유소화장실,126.9400567,37.54616942
신길2동지구대,126.9142362,37.51341773
반포종합운동장공중화장실,126.9950758,37.49987653
신길1동주민센터,126.9214142,37.510995
서울놀이마당화장실,127.0986656,37.50944892
신길5동우체국,126.9079849,37.4984319
오금공원인라인스케이트장화장실,127.131601,37.50500006
신길5동주민자치센터,126.9052651,37.50163697
개운지구대,127.0324205,37.60443615
잠실3동주민센터,127.0944075,37.51331887
노량진근린공원1화장실,126.9285703,37.51023747
가락2동주민센터,127.1266375,37.49868976
북가좌제2동주민센터,126.9112079,37.58149327
광남중학교입구공중화장실,127.1016403,37.54030157
신정제6동주민센터,126.8644195,37.51704732
사육신공원화장실,126.9481992,37.51384495
신정제3동주민센터,126.8548421,37.51515494
망원2동주민센터,126.902287,37.56040795
도화소공중화장실,126.9455492,37.54109892
서대문우체국,126.9320981,37.56086956
성산2공중화장실,126.9082443,37.5677242
국사봉등산로입구1화장실,126.9411029,37.49397643
거여1동주민센터,127.1432973,37.49695615
상도근린공원체육장1화장실,126.9483446,37.49683415
양재근린공원화장실,127.0423731,37.47166986
목제1동주민센터,126.8712015,37.53035244
관악산입구화장실,126.9472006,37.46707544
석촌동주민센터,127.1036835,37.50356107
이수교백로화장실,126.9844917,37.49917599
가락본동주민센터,127.1217912,37.49556233
망원유수지화장실,126.8972248,37.55890961
서부교육청,126.9468291,37.55756057
합정2공중화장실,126.9085316,37.55045151
신촌동자치회관,126.9395353,37.55780401
삼일공원화장실,126.9745605,37.48586518
신월제2동주민센터,126.8445864,37.52497275
모래네놀이터화장실,126.9556392,37.47782526
다솜공중화장실,126.9154085,37.56246538
신촌우체국,126.9438925,37.55691107
복사꽃공중화장실,126.9467475,37.53908095
반포제3동사무소,127.0055855,37.5120291
옹달샘공중화장실,126.9020762,37.55490334
세원제일주유소화장실,126.838124,37.57043604
구립금호도서관,127.0249056,37.55423716
성북주유소화장실,127.0229401,37.63489489
서울숲지구대,127.05228,37.53806239
구인주유소화장실,126.879877,37.50255417
탄천공원화장실,127.1063428,37.48743023
마포평생학습관,126.9242439,37.55433043
학동공원화장실,127.0252215,37.51549491
서부수도사업소,126.9602302,37.55704024
정릉1동주민센터,127.0166868,37.60142637
